product_id,product_name,brand,gender,recommended_age_group,category,subcategory,occasion,style,style_mood,primary_color,secondary_color,season,fabric,fit,sleeve_type,neckline,pattern,embellishment,recommended_body_type,size_options,mrp_inr,discount_percent,final_price_inr,budget_segment,rating,rating_count,stock_qty,return_rate,popularity_score,trend_score,sustainable,bestseller,material_care,search_tags,image_url,product_description
4289,LuxeLane Grey Chinos,LuxeLane,Men,Adult,Bottomwear,Chinos,Gym,Sporty,Contemporary,Grey,Green,Summer,Linen,Relaxed,NA,NA,Solid,Sequins,Regular,"S,M,L",1120,25,840,Low,4.2,334,107,0.15,100,100,No,No,Machine Wash,"adult,bottomwear,chinos,grey,gym,linen,men,sporty",https://example.com/images/4289.jpg,premium finish with modern silhouette; ideal for gym wear with a sporty aesthetic. Made in linen with solid finish.
4312,VivaStyle Teal Chinos,VivaStyle,Men,Adult,Bottomwear,Chinos,Casual,Classic,Statement,Teal,Beige,Monsoon,Polyester,Relaxed,NA,NA,Checked,Buttons,Athletic,"S,M,L,XL",3180,0,3180,Premium,4.2,2105,115,0.13,100,97,Yes,No,Hand Wash,"adult,bottomwear,casual,chinos,classic,men,polyester,teal",https://example.com/images/4312.jpg,elevated everyday essential; ideal for casual wear with a classic aesthetic. Made in polyester with checked finish.
4322,Eshine White Chinos,Eshine,Men,Adult,Bottomwear,Chinos,College,Sporty,Statement,White,Gold,Autumn,Linen,Regular,NA,NA,Solid,Patchwork,Curvy,"28,30,32,34,36",1880,30,1320,Medium,4.5,169,54,0.09,100,100,No,No,Machine Wash,"adult,bottomwear,chinos,college,linen,men,sporty,white",https://example.com/images/4322.jpg,lightweight and breathable design; ideal for college wear with a sporty aesthetic. Made in linen with solid finish.
4325,FableFit Mustard Chinos,FableFit,Men,Young Adult,Bottomwear,Chinos,Casual,Sporty,Statement,Mustard,White,Autumn,Denim,Slim,NA,NA,Washed,Embroidery,Plus Size,"28,30,32,34,36",950,5,900,Low,4.2,1689,97,0.1,100,99,No,Yes,Hand Wash,"bottomwear,casual,chinos,denim,men,mustard,sporty,young_adult",https://example.com/images/4325.jpg,lightweight and breathable design; ideal for casual wear with a sporty aesthetic. Made in denim with washed finish.
4333,VivaStyle Purple Chinos,VivaStyle,Men,Young Adult,Bottomwear,Chinos,Travel,Classic,Playful,Purple,Black,Autumn,Polyester,Tapered,NA,NA,Checked,Frill,Slim,"S,M,L",1430,0,1430,Medium,4.5,1503,135,0.04,100,100,No,Yes,Gentle Wash,"bottomwear,chinos,classic,men,polyester,purple,travel,young_adult",https://example.com/images/4333.jpg,occasion-ready statement piece; ideal for travel wear with a classic aesthetic. Made in polyester with checked finish.
4342,VivaStyle Blue Chinos,VivaStyle,Men,Teen,Bottomwear,Chinos,Travel,Minimal,Minimal,Blue,Black,Monsoon,Cotton,Regular,NA,NA,Checked,Buttons,Regular,"S,M,L,XL",2710,40,1630,Medium,3.9,1286,81,0.08,100,100,Yes,No,Hand Wash,"blue,bottomwear,chinos,cotton,men,minimal,teen,travel",https://example.com/images/4342.jpg,elevated everyday essential; ideal for travel wear with a minimal aesthetic. Made in cotton with checked finish.
4346,ThreadAura Maroon Chinos,ThreadAura,Men,Teen,Bottomwear,Chinos,Casual,Smart Casual,Classic,Maroon,Beige,Monsoon,Denim,Relaxed,NA,NA,Solid,None,Slim,"S,M,L",1360,20,1090,Medium,3.9,1976,29,0.11,100,100,No,No,Hand Wash,"bottomwear,casual,chinos,denim,maroon,men,smart_casual,teen",https://example.com/images/4346.jpg,lightweight and breathable design; ideal for casual wear with a smart casual aesthetic. Made in denim with solid finish.
4365,Velora Brown Chinos,Velora,Men,Young Adult,Bottomwear,Chinos,Office,Streetwear,Classic,Brown,Beige,Monsoon,Linen,Relaxed,NA,NA,Checked,None,Slim,"M,L,XL,XXL",2330,20,1860,Medium,4.4,234,48,0.03,100,100,Yes,Yes,Gentle Wash,"bottomwear,brown,chinos,linen,men,office,streetwear,young_adult",https://example.com/images/4365.jpg,elevated everyday essential; ideal for office wear with a streetwear aesthetic. Made in linen with checked finish.
4372,FableFit Black Chinos,FableFit,Men,Young Adult,Bottomwear,Chinos,Gym,Smart Casual,Minimal,Black,Black,Spring,Polyester,Slim,NA,NA,Washed,Buttons,Regular,"28,30,32,34,36",2430,15,2070,Medium,3.7,2071,105,0.11,100,100,Yes,No,Hand Wash,"black,bottomwear,chinos,gym,men,polyester,smart_casual,young_adult",https://example.com/images/4372.jpg,occasion-ready statement piece; ideal for gym wear with a smart casual aesthetic. Made in polyester with washed finish.
4375,Velora Turquoise Chinos,Velora,Men,Young Adult,Bottomwear,Chinos,Casual,Classic,Playful,Turquoise,Gold,Summer,Polyester,Tapered,NA,NA,Checked,Buttons,Slim,"M,L,XL,XXL",3940,35,2560,Premium,4.7,1210,95,0.11,100,96,No,No,Dry Clean,"bottomwear,casual,chinos,classic,men,polyester,turquoise,young_adult",https://example.com/images/4375.jpg,elevated everyday essential; ideal for casual wear with a classic aesthetic. Made in polyester with checked finish.
4396,RootedHue Mustard Chinos,RootedHue,Men,Young Adult,Bottomwear,Chinos,Travel,Smart Casual,Edgy,Mustard,Beige,Monsoon,Polyester,Slim,NA,NA,Washed,Sequins,Plus Size,"M,L,XL,XXL",2710,0,2710,Premium,4.2,793,24,0.05,100,100,No,No,Machine Wash,"bottomwear,chinos,men,mustard,polyester,smart_casual,travel,young_adult",https://example.com/images/4396.jpg,premium finish with modern silhouette; ideal for travel wear with a smart casual aesthetic. Made in polyester with washed finish.
4402,ThreadAura Blue Chinos,ThreadAura,Men,Adult,Bottomwear,Chinos,Office,Streetwear,Vintage,Blue,Grey,Winter,Linen,Relaxed,NA,NA,Checked,Buttons,Athletic,"S,M,L,XL",3280,15,2790,Premium,4.4,1664,169,0.06,100,100,No,No,Dry Clean,"adult,blue,bottomwear,chinos,linen,men,office,streetwear",https://example.com/images/4402.jpg,occasion-ready statement piece; ideal for office wear with a streetwear aesthetic. Made in linen with checked finish.
3991,FableFit Pink Jeans,FableFit,Men,Young Adult,Bottomwear,Jeans,Travel,Minimal,Elegant,Pink,Blue,Monsoon,Polyester,Slim,NA,NA,Solid,None,Athletic,"M,L,XL,XXL",3060,20,2450,Medium,4.4,233,118,0.08,100,100,No,Yes,Machine Wash,"bottomwear,jeans,men,minimal,pink,polyester,travel,young_adult",https://example.com/images/3991.jpg,elevated everyday essential; ideal for travel wear with a minimal aesthetic. Made in polyester with solid finish.
3994,ThreadAura Pink Jeans,ThreadAura,Men,Teen,Bottomwear,Jeans,Casual,Classic,Contemporary,Pink,Silver,Autumn,Linen,Slim,NA,NA,Solid,Embroidery,Slim,"28,30,32,34,36",1540,40,920,Low,3.6,1004,50,0.08,100,100,No,No,Machine Wash,"bottomwear,casual,classic,jeans,linen,men,pink,teen",https://example.com/images/3994.jpg,fashion-forward look with versatile styling; ideal for casual wear with a classic aesthetic. Made in linen with solid finish.
3995,FableFit Olive Jeans,FableFit,Men,Young Adult,Bottomwear,Jeans,Travel,Sporty,Vintage,Olive,Silver,Winter,Denim,Slim,NA,NA,Checked,Lace,Slim,"S,M,L,XL",1180,10,1060,Medium,4.0,1992,30,0.09,100,97,No,No,Machine Wash,"bottomwear,denim,jeans,men,olive,sporty,travel,young_adult",https://example.com/images/3995.jpg,comfortable fit with refined detailing; ideal for travel wear with a sporty aesthetic. Made in denim with checked finish.
3996,UrbanWeave Beige Jeans,UrbanWeave,Men,Adult,Bottomwear,Jeans,Casual,Minimal,Edgy,Beige,None,All Season,Cotton,Regular,NA,NA,Checked,None,Athletic,"M,L,XL,XXL",770,30,540,Low,4.7,1842,26,0.04,100,100,Yes,No,Gentle Wash,"adult,beige,bottomwear,casual,cotton,jeans,men,minimal",https://example.com/images/3996.jpg,lightweight and breathable design; ideal for casual wear with a minimal aesthetic. Made in cotton with checked finish.
3997,VivaStyle Mustard Jeans,VivaStyle,Men,Young Adult,Bottomwear,Jeans,Casual,Sporty,Playful,Mustard,White,Autumn,Denim,Relaxed,NA,NA,Checked,Pleats,Athletic,"28,30,32,34,36",3230,30,2260,Medium,3.9,250,108,0.08,98,100,No,No,Hand Wash,"bottomwear,casual,denim,jeans,men,mustard,sporty,young_adult",https://example.com/images/3997.jpg,elevated everyday essential; ideal for casual wear with a sporty aesthetic. Made in denim with checked finish.
3998,UrbanWeave Grey Jeans,UrbanWeave,Men,Adult,Bottomwear,Jeans,College,Smart Casual,Playful,Grey,Gold,Winter,Cotton,Slim,NA,NA,Washed,None,Curvy,"S,M,L,XL",840,10,760,Low,4.6,1354,20,0.02,100,100,No,No,Dry Clean,"adult,bottomwear,college,cotton,grey,jeans,men,smart_casual",https://example.com/images/3998.jpg,comfortable fit with refined detailing; ideal for college wear with a smart casual aesthetic. Made in cotton with washed finish.
3999,MintMode Turquoise Jeans,MintMode,Men,Adult,Bottomwear,Jeans,Casual,Sporty,Statement,Turquoise,Beige,Summer,Denim,Tapered,NA,NA,Washed,Sequins,Slim,"S,M,L,XL",3250,20,2600,Premium,4.8,1915,95,0.06,100,97,Yes,No,Machine Wash,"adult,bottomwear,casual,denim,jeans,men,sporty,turquoise",https://example.com/images/3999.jpg,elevated everyday essential; ideal for casual wear with a sporty aesthetic. Made in denim with washed finish.
4002,FableFit Red Jeans,FableFit,Men,Teen,Bottomwear,Jeans,Office,Minimal,Minimal,Red,Pink,Winter,Polyester,Relaxed,NA,NA,Washed,Patchwork,Slim,"28,30,32,34,36",1540,25,1160,Medium,4.8,594,153,0.02,100,100,No,No,Machine Wash,"bottomwear,jeans,men,minimal,office,polyester,red,teen",https://example.com/images/4002.jpg,occasion-ready statement piece; ideal for office wear with a minimal aesthetic. Made in polyester with washed finish.
4004,Velora Navy Jeans,Velora,Men,Teen,Bottomwear,Jeans,Casual,Streetwear,Classic,Navy,White,Monsoon,Polyester,Tapered,NA,NA,Checked,Embroidery,Regular,"28,30,32,34,36",3640,40,2180,Medium,4.4,1388,16,0.09,100,96,No,No,Dry Clean,"bottomwear,casual,jeans,men,navy,polyester,streetwear,teen",https://example.com/images/4004.jpg,premium finish with modern silhouette; ideal for casual wear with a streetwear aesthetic. Made in polyester with checked finish.
4016,ThreadAura Orange Jeans,ThreadAura,Men,Adult,Bottomwear,Jeans,Office,Minimal,Vintage,Orange,Silver,Spring,Cotton,Tapered,NA,NA,Washed,Ruffles,Athletic,"28,30,32,34,36",2890,5,2750,Premium,4.5,539,133,0.1,100,92,No,No,Dry Clean,"adult,bottomwear,cotton,jeans,men,minimal,office,orange",https://example.com/images/4016.jpg,lightweight and breathable design; ideal for office wear with a minimal aesthetic. Made in cotton with washed finish.
4023,ThreadAura Red Jeans,ThreadAura,Men,Adult,Bottomwear,Jeans,College,Smart Casual,Elegant,Red,Black,All Season,Denim,Relaxed,NA,NA,Checked,Sequins,Plus Size,"28,30,32,34,36",3000,15,2550,Premium,4.5,321,114,0.07,100,91,No,No,Hand Wash,"adult,bottomwear,college,denim,jeans,men,red,smart_casual",https://example.com/images/4023.jpg,lightweight and breathable design; ideal for college wear with a smart casual aesthetic. Made in denim with checked finish.
4024,NovaNest Orange Jeans,NovaNest,Men,Teen,Bottomwear,Jeans,Travel,Classic,Playful,Orange,White,Summer,Cotton,Tapered,NA,NA,Washed,Buttons,Plus Size,"28,30,32,34,36",890,25,670,Low,4.3,1251,144,0.1,100,100,No,No,Dry Clean,"bottomwear,classic,cotton,jeans,men,orange,teen,travel",https://example.com/images/4024.jpg,occasion-ready statement piece; ideal for travel wear with a classic aesthetic. Made in cotton with washed finish.
4029,FableFit Brown Jeans,FableFit,Men,Adult,Bottomwear,Jeans,Office,Minimal,Edgy,Brown,Black,All Season,Polyester,Tapered,NA,NA,Solid,Embroidery,Curvy,"S,M,L,XL",3200,10,2880,Premium,3.6,363,159,0.09,100,100,Yes,Yes,Gentle Wash,"adult,bottomwear,brown,jeans,men,minimal,office,polyester",https://example.com/images/4029.jpg,easy-to-style seasonal pick; ideal for office wear with a minimal aesthetic. Made in polyester with solid finish.
4036,Velora Black Jeans,Velora,Men,Young Adult,Bottomwear,Jeans,Gym,Streetwear,Elegant,Black,Green,Winter,Cotton,Tapered,NA,NA,Solid,None,Athletic,"S,M,L",1560,30,1090,Medium,4.8,1794,150,0.03,100,100,No,No,Gentle Wash,"black,bottomwear,cotton,gym,jeans,men,streetwear,young_adult",https://example.com/images/4036.jpg,comfortable fit with refined detailing; ideal for gym wear with a streetwear aesthetic. Made in cotton with solid finish.
4049,NovaNest Black Jeans,NovaNest,Men,Teen,Bottomwear,Jeans,Gym,Classic,Vintage,Black,Black,All Season,Denim,Slim,NA,NA,Solid,Buttons,Athletic,"28,30,32,34,36",700,10,630,Low,4.1,696,180,0.06,100,99,No,Yes,Hand Wash,"black,bottomwear,classic,denim,gym,jeans,men,teen",https://example.com/images/4049.jpg,trend-led wardrobe staple; ideal for gym wear with a classic aesthetic. Made in denim with solid finish.
4051,UrbanWeave Orange Jeans,UrbanWeave,Men,Teen,Bottomwear,Jeans,Casual,Classic,Contemporary,Orange,Pink,Winter,Polyester,Regular,NA,NA,Solid,Sequins,Plus Size,"M,L,XL,XXL",1830,25,1370,Medium,3.4,1174,149,0.09,100,100,No,Yes,Gentle Wash,"bottomwear,casual,classic,jeans,men,orange,polyester,teen",https://example.com/images/4051.jpg,fashion-forward look with versatile styling; ideal for casual wear with a classic aesthetic. Made in polyester with solid finish.
4054,UrbanWeave Beige Jeans,UrbanWeave,Men,Teen,Bottomwear,Jeans,Travel,Streetwear,Contemporary,Beige,Beige,Summer,Cotton,Slim,NA,NA,Washed,Pleats,Slim,"M,L,XL,XXL",2680,20,2140,Medium,4.4,721,69,0.08,100,94,No,No,Hand Wash,"beige,bottomwear,cotton,jeans,men,streetwear,teen,travel",https://example.com/images/4054.jpg,elevated everyday essential; ideal for travel wear with a streetwear aesthetic. Made in cotton with washed finish.
4063,Eshine Grey Jeans,Eshine,Men,Adult,Bottomwear,Jeans,Travel,Minimal,Minimal,Grey,White,Summer,Cotton,Regular,NA,NA,Checked,Lace,Slim,"S,M,L",870,35,570,Low,4.7,524,46,0.08,100,93,No,No,Machine Wash,"adult,bottomwear,cotton,grey,jeans,men,minimal,travel",https://example.com/images/4063.jpg,elevated everyday essential; ideal for travel wear with a minimal aesthetic. Made in cotton with checked finish.
4065,CityDrift Black Jeans,CityDrift,Men,Adult,Bottomwear,Jeans,Office,Sporty,Minimal,Black,Beige,Summer,Denim,Tapered,NA,NA,Washed,Frill,Slim,"S,M,L,XL",1340,15,1140,Medium,4.8,1825,153,0.12,100,97,No,No,Hand Wash,"adult,black,bottomwear,denim,jeans,men,office,sporty",https://example.com/images/4065.jpg,comfortable fit with refined detailing; ideal for office wear with a sporty aesthetic. Made in denim with washed finish.
4067,Velora Mustard Jeans,Velora,Men,Teen,Bottomwear,Jeans,Casual,Classic,Playful,Mustard,Beige,Spring,Polyester,Slim,NA,NA,Solid,Pleats,Athletic,"S,M,L",1660,15,1410,Medium,3.8,1973,94,0.12,100,100,No,Yes,Machine Wash,"bottomwear,casual,classic,jeans,men,mustard,polyester,teen",https://example.com/images/4067.jpg,comfortable fit with refined detailing; ideal for casual wear with a classic aesthetic. Made in polyester with solid finish.
4070,UrbanWeave Brown Jeans,UrbanWeave,Men,Teen,Bottomwear,Jeans,Travel,Sporty,Edgy,Brown,Green,Autumn,Denim,Slim,NA,NA,Checked,Ruffles,Curvy,"S,M,L,XL",2790,10,2510,Premium,4.1,44,76,0.18,87,94,No,No,Gentle Wash,"bottomwear,brown,denim,jeans,men,sporty,teen,travel",https://example.com/images/4070.jpg,easy-to-style seasonal pick; ideal for travel wear with a sporty aesthetic. Made in denim with checked finish.
4078,NovaNest Black Jeans,NovaNest,Men,Adult,Bottomwear,Jeans,College,Sporty,Contemporary,Black,Black,Autumn,Denim,Relaxed,NA,NA,Checked,None,Curvy,"M,L,XL,XXL",1680,30,1180,Medium,4.1,1719,147,0.05,100,100,Yes,No,Dry Clean,"adult,black,bottomwear,college,denim,jeans,men,sporty",https://example.com/images/4078.jpg,easy-to-style seasonal pick; ideal for college wear with a sporty aesthetic. Made in denim with checked finish.
4080,CityDrift Olive Jeans,CityDrift,Men,Teen,Bottomwear,Jeans,College,Classic,Elegant,Olive,Grey,Autumn,Linen,Slim,NA,NA,Solid,Lace,Slim,"M,L,XL,XXL",790,25,590,Low,4.4,118,149,0.12,98,100,No,No,Dry Clean,"bottomwear,classic,college,jeans,linen,men,olive,teen",https://example.com/images/4080.jpg,trend-led wardrobe staple; ideal for college wear with a classic aesthetic. Made in linen with solid finish.
4081,VivaStyle Green Jeans,VivaStyle,Men,Adult,Bottomwear,Jeans,College,Sporty,Statement,Green,Green,Monsoon,Denim,Slim,NA,NA,Solid,None,Plus Size,"S,M,L,XL",2340,35,1520,Medium,4.6,962,158,0.06,100,90,No,No,Gentle Wash,"adult,bottomwear,college,denim,green,jeans,men,sporty",https://example.com/images/4081.jpg,comfortable fit with refined detailing; ideal for college wear with a sporty aesthetic. Made in denim with solid finish.
4097,MintMode Brown Jeans,MintMode,Men,Adult,Bottomwear,Jeans,College,Sporty,Vintage,Brown,Green,Summer,Cotton,Slim,NA,NA,Checked,Embroidery,Plus Size,"S,M,L,XL",2540,40,1520,Medium,4.6,216,132,0.05,100,100,No,No,Gentle Wash,"adult,bottomwear,brown,college,cotton,jeans,men,sporty",https://example.com/images/4097.jpg,fashion-forward look with versatile styling; ideal for college wear with a sporty aesthetic. Made in cotton with checked finish.
4098,LuxeLane Turquoise Jeans,LuxeLane,Men,Teen,Bottomwear,Jeans,Gym,Smart Casual,Elegant,Turquoise,White,Summer,Cotton,Regular,NA,NA,Solid,Pleats,Plus Size,"S,M,L",1440,35,940,Low,4.0,978,37,0.02,100,100,Yes,No,Machine Wash,"bottomwear,cotton,gym,jeans,men,smart_casual,teen,turquoise",https://example.com/images/4098.jpg,fashion-forward look with versatile styling; ideal for gym wear with a smart casual aesthetic. Made in cotton with solid finish.
4102,RootedHue Grey Jeans,RootedHue,Men,Teen,Bottomwear,Jeans,Travel,Sporty,Classic,Grey,Silver,Autumn,Cotton,Regular,NA,NA,Solid,Lace,Plus Size,"S,M,L",2080,40,1250,Medium,4.4,1767,6,0.08,100,100,No,Yes,Machine Wash,"bottomwear,cotton,grey,jeans,men,sporty,teen,travel",https://example.com/images/4102.jpg,lightweight and breathable design; ideal for travel wear with a sporty aesthetic. Made in cotton with solid finish.
4111,FableFit Green Jeans,FableFit,Men,Young Adult,Bottomwear,Jeans,College,Minimal,Classic,Green,Gold,Summer,Linen,Tapered,NA,NA,Solid,Sequins,Plus Size,"S,M,L",2270,20,1820,Medium,3.9,1020,113,0.1,100,100,No,No,Dry Clean,"bottomwear,college,green,jeans,linen,men,minimal,young_adult",https://example.com/images/4111.jpg,premium finish with modern silhouette; ideal for college wear with a minimal aesthetic. Made in linen with solid finish.
4112,LuxeLane Pink Jeans,LuxeLane,Men,Teen,Bottomwear,Jeans,Travel,Smart Casual,Minimal,Pink,Blue,Winter,Cotton,Relaxed,NA,NA,Checked,Sequins,Regular,"S,M,L,XL",3940,10,3550,Premium,3.6,1415,13,0.04,100,100,No,No,Gentle Wash,"bottomwear,cotton,jeans,men,pink,smart_casual,teen,travel",https://example.com/images/4112.jpg,trend-led wardrobe staple; ideal for travel wear with a smart casual aesthetic. Made in cotton with checked finish.
4114,ThreadAura Maroon Jeans,ThreadAura,Men,Adult,Bottomwear,Jeans,Casual,Smart Casual,Contemporary,Maroon,Beige,Winter,Polyester,Slim,NA,NA,Washed,Embroidery,Plus Size,"28,30,32,34,36",2150,40,1290,Medium,3.9,740,177,0.07,100,100,No,No,Gentle Wash,"adult,bottomwear,casual,jeans,maroon,men,polyester,smart_casual",https://example.com/images/4114.jpg,premium finish with modern silhouette; ideal for casual wear with a smart casual aesthetic. Made in polyester with washed finish.
4119,ThreadAura White Jeans,ThreadAura,Men,Teen,Bottomwear,Jeans,Casual,Streetwear,Elegant,White,Black,Spring,Polyester,Slim,NA,NA,Washed,Embroidery,Athletic,"S,M,L,XL",2080,30,1460,Medium,4.8,1275,103,0.15,100,100,No,No,Dry Clean,"bottomwear,casual,jeans,men,polyester,streetwear,teen,white",https://example.com/images/4119.jpg,elevated everyday essential; ideal for casual wear with a streetwear aesthetic. Made in polyester with washed finish.
4127,NovaNest Olive Jeans,NovaNest,Men,Young Adult,Bottomwear,Jeans,Office,Streetwear,Playful,Olive,Silver,Summer,Denim,Slim,NA,NA,Checked,Pleats,Regular,"S,M,L,XL",2120,35,1380,Medium,4.1,189,61,0.07,100,100,No,No,Gentle Wash,"bottomwear,denim,jeans,men,office,olive,streetwear,young_adult",https://example.com/images/4127.jpg,fashion-forward look with versatile styling; ideal for office wear with a streetwear aesthetic. Made in denim with checked finish.
